Milliseconds,Latitude,Longitude,Altitude,Speed,Speed3D,TS,GpsAccuracy,GpsFix
73810,48.8599855,2.6326716,80.089,0.185,0.18,1547385668955000,9999,0
73865,48.8599855,2.6326717,80.088,0.185,0.18,1547385669010000,9999,0
73920,48.8599856,2.6326718,80.088,0.185,0.18,1547385669065000,9999,0
73975,48.8599856,2.6326719,80.088,0.185,0.18,1547385669120000,9999,0
74030,48.8599857,2.632672,80.088,0.185,0.18,1547385669175000,9999,0
74084,48.8599858,2.6326721,80.087,0.185,0.18,1547385669229000,9999,0
74139,48.8599858,2.6326722,80.087,0.185,0.18,1547385669284000,9999,0
74194,48.8599859,2.6326723,80.087,0.185,0.18,1547385669339000,9999,0
74249,48.859986,2.6326724,80.086,0.185,0.18,1547385669394000,9999,0
74304,48.859986,2.6326725,80.086,0.185,0.18,1547385669449000,9999,0
74359,48.8599861,2.6326726,80.086,0.185,0.18,1547385669504000,9999,0
74414,48.8599861,2.6326727,80.086,0.185,0.18,1547385669559000,9999,0
74469,48.8599862,2.6326728,80.085,0.185,0.18,1547385669614000,9999,0
74524,48.8599863,2.6326729,80.085,0.185,0.18,1547385669669000,9999,0
74579,48.8599863,2.632673,80.085,0.185,0.18,1547385669724000,9999,0
74635,48.8599864,2.6326731,80.085,0.185,0.18,1547385669780000,9999,0
74689,48.8599865,2.6326732,80.084,0.185,0.18,1547385669834000,9999,0
74744,48.8599865,2.6326733,80.084,0.185,0.18,1547385669889000,9999,0
74799,48.8599866,2.6326734,80.084,0.185,0.18,1547385669944000,9999,0
74855,48.8599866,2.6326735,80.083,0.185,0.18,1547385670000000,9999,0
74909,48.8599867,2.6326736,80.083,0.185,0.18,1547385670054000,9999,0
74964,48.8599868,2.6326737,80.083,0.185,0.18,1547385670109000,9999,0
75019,48.8599868,2.6326738,80.083,0.185,0.18,1547385670164000,9999,0
75075,48.8599869,2.6326739,80.082,0.185,0.18,1547385670220000,9999,0
75130,48.859987,2.632674,80.082,0.185,0.18,1547385670275000,9999,0
75185,48.859987,2.6326741,80.082,0.185,0.18,1547385670330000,9999,0
75240,48.8599871,2.6326742,80.082,0.185,0.18,1547385670385000,9999,0
75295,48.8599871,2.6326743,80.081,0.185,0.18,1547385670440000,9999,0
75350,48.8599872,2.6326744,80.081,0.185,0.18,1547385670495000,9999,0
75405,48.8599873,2.6326745,80.081,0.185,0.18,1547385670550000,9999,0
75460,48.8599873,2.6326746,80.08,0.185,0.18,1547385670605000,9999,0
75515,48.8599874,2.6326747,80.08,0.185,0.18,1547385670660000,9999,0
75570,48.8599875,2.6326748,80.08,0.185,0.18,1547385670715000,9999,0
75625,48.8599875,2.632675,80.08,0.185,0.18,1547385670770000,9999,0
75680,48.8599876,2.6326751,80.079,0.185,0.18,1547385670825000,9999,0
75735,48.8599876,2.6326752,80.079,0.185,0.18,1547385670880000,9999,0
75790,48.8599877,2.6326753,80.079,0.185,0.18,1547385670935000,9999,0
75845,48.8599878,2.6326754,80.079,0.185,0.18,1547385670990000,9999,0
75900,48.8599878,2.6326755,80.078,0.185,0.18,1547385671045000,9999,0
75955,48.8599879,2.6326756,80.078,0.185,0.18,1547385671100000,9999,0
76010,48.859988,2.6326757,80.078,0.185,0.18,1547385671155000,9999,0
76065,48.859988,2.6326758,80.077,0.185,0.18,1547385671210000,9999,0
76120,48.8599881,2.6326759,80.077,0.185,0.18,1547385671265000,9999,0
76175,48.8599881,2.632676,80.077,0.185,0.18,1547385671320000,9999,0
76230,48.8599882,2.6326761,80.077,0.185,0.18,1547385671375000,9999,0
76285,48.8599883,2.6326762,80.076,0.185,0.18,1547385671430000,9999,0
76340,48.8599883,2.6326763,80.076,0.185,0.18,1547385671485000,9999,0
76395,48.8599884,2.6326764,80.076,0.185,0.18,1547385671540000,9999,0
76450,48.8599885,2.6326765,80.075,0.185,0.18,1547385671595000,9999,0
76505,48.8599885,2.6326766,80.075,0.185,0.18,1547385671650000,9999,0
76560,48.8599886,2.6326767,80.075,0.185,0.18,1547385671705000,9999,0
76615,48.8599886,2.6326768,80.075,0.185,0.18,1547385671760000,9999,0
76670,48.8599887,2.6326769,80.074,0.185,0.18,1547385671815000,9999,0
76725,48.8599888,2.632677,80.074,0.185,0.18,1547385671870000,9999,0
76780,48.8599888,2.6326771,80.074,0.185,0.18,1547385671925000,9999,0
76835,48.8599889,2.6326772,80.074,0,0.18,1547385671980000,9999,0
76890,48.8599889,2.6326772,80.074,0,0,1547385672035000,9999,0
76945,48.8599889,2.6326772,80.074,0,0,1547385672090000,9999,0
77000,48.8599889,2.6326772,80.074,0,0,1547385672145000,9999,0
77054,48.8599889,2.6326772,80.074,0,0,1547385672199000,9999,0
77109,48.8599889,2.6326772,80.074,0,0,1547385672254000,9999,0
77164,48.8599889,2.6326772,80.074,0,0,1547385672309000,9999,0
77219,48.8599889,2.6326772,80.074,0,0,1547385672364000,9999,0
77274,48.8599889,2.6326772,80.074,0,0,1547385672419000,9999,0
77329,48.8599889,2.6326772,80.074,0,0,1547385672474000,9999,0
77384,48.8599889,2.6326772,80.074,0,0,1547385672529000,9999,0
77439,48.8599889,2.6326772,80.074,0,0,1547385672584000,9999,0
77494,48.8599889,2.6326772,80.074,0,0,1547385672639000,9999,0
77549,48.8599889,2.6326772,80.074,0,0,1547385672694000,9999,0
77605,48.8599889,2.6326772,80.074,0,0,1547385672750000,9999,0
77659,48.8599889,2.6326772,80.074,0,0,1547385672804000,9999,0
77714,48.8599889,2.6326772,80.074,0,0,1547385672859000,9999,0
77769,48.8599889,2.6326772,80.074,0,0,1547385672914000,9999,0
77825,48.8599889,2.6326772,80.074,0,0,1547385672970000,9999,0
77879,48.8599889,2.6326772,80.074,0,0,1547385673024000,9999,0
77934,48.8599889,2.6326772,80.074,0,0,1547385673079000,9999,0
77989,48.8599889,2.6326772,80.074,0,0,1547385673134000,9999,0
78045,48.8599889,2.6326772,80.074,0,0,1547385673190000,9999,0
78100,48.8599889,2.6326772,80.074,0,0,1547385673245000,9999,0
78155,48.8599889,2.6326772,80.074,0,0,1547385673300000,9999,0
78210,48.8599889,2.6326772,80.074,0,0,1547385673355000,9999,0
78265,48.8599889,2.6326772,80.074,0,0,1547385673410000,9999,0
78320,48.8599889,2.6326772,80.074,0,0,1547385673465000,9999,0
78375,48.8599889,2.6326772,80.074,0,0,1547385673520000,9999,0
78430,48.8599889,2.6326772,80.074,0,0,1547385673575000,9999,0
78485,48.8599889,2.6326772,80.074,0,0,1547385673630000,9999,0
78540,48.8599889,2.6326772,80.074,0,0,1547385673685000,9999,0
78595,48.8599889,2.6326772,80.074,0,0,1547385673740000,9999,0
78650,48.8599889,2.6326772,80.074,0,0,1547385673795000,9999,0
78705,48.8599889,2.6326772,80.074,0,0,1547385673850000,9999,0
78760,48.8599889,2.6326772,80.074,0,0,1547385673905000,9999,0
78815,48.8599889,2.6326772,80.074,0,0,1547385673960000,9999,0
78870,48.8599889,2.6326772,80.074,0,0,1547385674015000,9999,0
78925,48.8599889,2.6326772,80.074,0,0,1547385674070000,9999,0
78980,48.8599889,2.6326772,80.074,0,0,1547385674125000,9999,0
79035,48.8599889,2.6326772,80.074,0,0,1547385674180000,9999,0
79090,48.8599889,2.6326772,80.074,0,0,1547385674235000,9999,0
79145,48.8599889,2.6326772,80.074,0,0,1547385674290000,9999,0
79200,48.8599889,2.6326772,80.074,0,0,1547385674345000,9999,0
79255,48.8599889,2.6326772,80.074,0,0,1547385674400000,9999,0
79310,48.8599889,2.6326772,80.074,0,0,1547385674455000,9999,0
79365,48.8599889,2.6326772,80.074,0,0,1547385674510000,9999,0
79420,48.8599889,2.6326772,80.074,0,0,1547385674565000,9999,0
79475,48.8599889,2.6326772,80.074,0,0,1547385674620000,9999,0
79530,48.8599889,2.6326772,80.074,0,0,1547385674675000,9999,0
79585,48.8599889,2.6326772,80.074,0,0,1547385674730000,9999,0
79640,48.8599889,2.6326772,80.074,0,0,1547385674785000,9999,0
79695,48.8599889,2.6326772,80.074,0,0,1547385674840000,9999,0
79750,48.8599889,2.6326772,80.074,0,0,1547385674895000,9999,0
79805,48.8599889,2.6326772,80.074,0,0,1547385674950000,9999,0
79860,48.8599889,2.6326772,80.074,0,0,1547385675005000,9999,0
79915,48.8599889,2.6326772,80.074,0,0,1547385675060000,9999,0
79970,48.8599889,2.6326772,80.074,0,0,1547385675115000,9999,0
80025,48.8599889,2.6326772,80.074,0,0,1547385675170000,9999,0
80079,48.8599889,2.6326772,80.074,0,0,1547385675224000,9999,0
80134,48.8599889,2.6326772,80.074,0,0,1547385675279000,9999,0
80189,48.8599889,2.6326772,80.074,0,0,1547385675334000,9999,0
80244,48.8599889,2.6326772,80.074,0,0,1547385675389000,9999,0
80299,48.8599889,2.6326772,80.074,0,0,1547385675444000,9999,0
80354,48.8599889,2.6326772,80.074,0,0,1547385675499000,9999,0
80409,48.8599889,2.6326772,80.074,0,0,1547385675554000,9999,0
80464,48.8599889,2.6326772,80.074,0,0,1547385675609000,9999,0
80519,48.8599889,2.6326772,80.074,0,0,1547385675664000,9999,0
80574,48.8599889,2.6326772,80.074,0,0,1547385675719000,9999,0
80630,48.8599889,2.6326772,80.074,0,0,1547385675775000,9999,0
80684,48.8599889,2.6326772,80.074,0,0,1547385675829000,9999,0
80739,48.8599889,2.6326772,80.074,0,0,1547385675884000,9999,0
80794,48.8599889,2.6326772,80.074,0,0,1547385675939000,9999,0
80850,48.8599889,2.6326772,80.074,0,0,1547385675995000,9999,0
80904,48.8599889,2.6326772,80.074,0,0,1547385676049000,9999,0
80959,48.8599889,2.6326772,80.074,0,0,1547385676104000,9999,0
81014,48.8599889,2.6326772,80.074,0,0,1547385676159000,9999,0
81070,48.8599889,2.6326772,80.074,0,0,1547385676215000,9999,0
81125,48.8599889,2.6326772,80.074,0,0,1547385676270000,9999,0
81180,48.8599889,2.6326772,80.074,0,0,1547385676325000,9999,0
81235,48.8599889,2.6326772,80.074,0,0,1547385676380000,9999,0
81290,48.8599889,2.6326772,80.074,0,0,1547385676435000,9999,0
81345,48.8599889,2.6326772,80.074,0,0,1547385676490000,9999,0
81400,48.8599889,2.6326772,80.074,0,0,1547385676545000,9999,0
81455,48.8599889,2.6326772,80.074,0,0,1547385676600000,9999,0
81510,48.8599889,2.6326772,80.074,0,0,1547385676655000,9999,0
81565,48.8599889,2.6326772,80.074,0,0,1547385676710000,9999,0
81620,48.8599889,2.6326772,80.074,0,0,1547385676765000,9999,0
81675,48.8599889,2.6326772,80.074,0,0,1547385676820000,9999,0
81730,48.8599889,2.6326772,80.074,0,0,1547385676875000,9999,0
81785,48.8599889,2.6326772,80.074,0,0,1547385676930000,9999,0
81840,48.8599889,2.6326772,80.074,0,0,1547385676985000,9999,0
81895,48.8599889,2.6326772,80.074,0,0,1547385677040000,9999,0
81950,48.8599889,2.6326772,80.074,0,0,1547385677095000,9999,0
82005,48.8599889,2.6326772,80.074,0,0,1547385677150000,9999,0
82060,48.8599889,2.6326772,80.074,0,0,1547385677205000,9999,0
82115,48.8599889,2.6326772,80.074,0,0,1547385677260000,9999,0
82170,48.8599889,2.6326772,80.074,0,0,1547385677315000,9999,0
82225,48.8599889,2.6326772,80.074,0,0,1547385677370000,9999,0
82280,48.8599889,2.6326772,80.074,0,0,1547385677425000,9999,0
82335,48.8599889,2.6326772,80.074,0,0,1547385677480000,9999,0
82390,48.8599889,2.6326772,80.074,0,0,1547385677535000,9999,0
82445,48.8599889,2.6326772,80.074,0,0,1547385677590000,9999,0
82500,48.8599889,2.6326772,80.074,0,0,1547385677645000,9999,0
82555,48.8599889,2.6326772,80.074,0,0,1547385677700000,9999,0
82610,48.8599889,2.6326772,80.074,0,0,1547385677755000,9999,0
82665,48.8599889,2.6326772,80.074,0,0,1547385677810000,9999,0
82720,48.8599889,2.6326772,80.074,0,0,1547385677865000,9999,0
82775,48.8599889,2.6326772,80.074,0,0,1547385677920000,9999,0
82830,48.8599889,2.6326772,80.074,0,0,1547385677975000,9999,0
82885,48.8599889,2.6326772,80.074,0,0,1547385678030000,9999,0
82940,48.8599889,2.6326772,80.074,0,0,1547385678085000,9999,0
82995,48.8599889,2.6326772,80.074,0,0,1547385678140000,9999,0
83050,48.8599889,2.6326772,80.074,0,0,1547385678195000,9999,0
83105,48.8599889,2.6326772,80.074,0,0,1547385678250000,9999,0
83160,48.8599889,2.6326772,80.074,0,0,1547385678305000,9999,0
83215,48.8599889,2.6326772,80.074,0,0,1547385678360000,9999,0
83270,48.8599889,2.6326772,80.074,0,0,1547385678415000,9999,0
83325,48.8599889,2.6326772,80.074,0,0,1547385678470000,9999,0
83380,48.8599889,2.6326772,80.074,0,0,1547385678525000,9999,0
83435,48.8599889,2.6326772,80.074,0,0,1547385678580000,9999,0
83490,48.8599889,2.6326772,80.074,0,0,1547385678635000,9999,0
83545,48.8599889,2.6326772,80.074,0,0,1547385678690000,9999,0
83600,48.8599889,2.6326772,80.074,0,0,1547385678745000,9999,0
83655,48.8599889,2.6326772,80.074,0,0,1547385678800000,9999,0
83710,48.8599889,2.6326772,80.074,0,0,1547385678855000,9999,0
83765,48.8599889,2.6326772,80.074,0,0,1547385678910000,9999,0
83820,48.8599889,2.6326772,80.074,0,0,1547385678965000,9999,0
83875,48.8599889,2.6326772,80.074,0,0,1547385679020000,9999,0
83930,48.8599889,2.6326772,80.074,0,0,1547385679075000,9999,0
83985,48.8599889,2.6326772,80.074,0,0,1547385679130000,9999,0
84040,48.8599889,2.6326772,80.074,0,0,1547385679185000,9999,0
84095,48.8599889,2.6326772,80.074,0,0,1547385679240000,9999,0
84150,48.8599889,2.6326772,80.074,0,0,1547385679295000,9999,0
84205,48.8599889,2.6326772,80.074,0,0,1547385679350000,9999,0
84260,48.8599889,2.6326772,80.074,0,0,1547385679405000,9999,0
84315,48.8599889,2.6326772,80.074,0,0,1547385679460000,9999,0
84370,48.8599889,2.6326772,80.074,0,0,1547385679515000,9999,0
84425,48.8599889,2.6326772,80.074,0,0,1547385679570000,9999,0
84480,48.8599889,2.6326772,80.074,0,0,1547385679625000,9999,0
84535,48.8599889,2.6326772,80.074,0,0,1547385679680000,9999,0
84590,48.8599889,2.6326772,80.074,0,0,1547385679735000,9999,0
84645,48.8599889,2.6326772,80.074,0,0,1547385679790000,9999,0
84700,48.8599889,2.6326772,80.074,0,0,1547385679845000,9999,0
84755,48.8599889,2.6326772,80.074,0,0,1547385679900000,9999,0
84810,48.8599889,2.6326772,80.074,0,0,1547385679955000,9999,0
84865,48.8599889,2.6326772,80.074,0,0,1547385680010000,9999,0
84920,48.8599889,2.6326772,80.074,0,0,1547385680065000,9999,0
84975,48.8599889,2.6326772,80.074,0,0,1547385680120000,9999,0
85030,48.8599889,2.6326772,80.074,0,0,1547385680175000,9999,0
85085,48.8599889,2.6326772,80.074,0,0,1547385680230000,9999,0
85140,48.8599889,2.6326772,80.074,0,0,1547385680285000,9999,0
85195,48.8599889,2.6326772,80.074,0,0,1547385680340000,9999,0
85250,48.8599889,2.6326772,80.074,0,0,1547385680395000,9999,0
85305,48.8599889,2.6326772,80.074,0,0,1547385680450000,9999,0
85360,48.8599889,2.6326772,80.074,0,0,1547385680505000,9999,0
85415,48.8599889,2.6326772,80.074,0,0,1547385680560000,9999,0
85470,48.8599889,2.6326772,80.074,0,0,1547385680615000,9999,0
85525,48.8599889,2.6326772,80.074,0,0,1547385680670000,9999,0
85580,48.8599889,2.6326772,80.074,0,0,1547385680725000,9999,0
85635,48.8599889,2.6326772,80.074,0,0,1547385680780000,9999,0
85690,48.8599889,2.6326772,80.074,0,0,1547385680835000,9999,0
85745,48.8599889,2.6326772,80.074,0,0,1547385680890000,9999,0
85800,48.8599889,2.6326772,80.074,0,0,1547385680945000,9999,0
85855,48.8599889,2.6326772,80.074,0,0,1547385681000000,9999,0
85910,48.8599889,2.6326772,80.074,0,0,1547385681055000,9999,0
85965,48.8599889,2.6326772,80.074,0,0,1547385681110000,9999,0
86020,48.8599889,2.6326772,80.074,0,0,1547385681165000,9999,0
86074,48.8599889,2.6326772,80.074,0,0,1547385681219000,9999,0
86129,48.8599889,2.6326772,80.074,0,0,1547385681274000,9999,0
86184,48.8599889,2.6326772,80.074,0,0,1547385681329000,9999,0
86239,48.8599889,2.6326772,80.074,0,0,1547385681384000,9999,0
86294,48.8599889,2.6326772,80.074,0,0,1547385681439000,9999,0
86349,48.8599889,2.6326772,80.074,0,0,1547385681494000,9999,0
86404,48.8599889,2.6326772,80.074,0,0,1547385681549000,9999,0
86459,48.8599889,2.6326772,80.074,0,0,1547385681604000,9999,0
86514,48.8599889,2.6326772,80.074,0,0,1547385681659000,9999,0
86569,48.8599889,2.6326772,80.074,0,0,1547385681714000,9999,0
86625,48.8599889,2.6326772,80.074,0,0,1547385681770000,9999,0
86679,48.8599889,2.6326772,80.074,0,0,1547385681824000,9999,0
86734,48.8599889,2.6326772,80.074,0,0,1547385681879000,9999,0
86789,48.8599889,2.6326772,80.074,0,0,1547385681934000,9999,0
86845,48.8599889,2.6326772,80.074,0,0,1547385681990000,9999,0
86899,48.8599889,2.6326772,80.074,0,0,1547385682044000,9999,0
86954,48.8599889,2.6326772,80.074,0,0,1547385682099000,9999,0
87009,48.8599889,2.6326772,80.074,0,0,1547385682154000,9999,0
87065,48.8599889,2.6326772,80.074,0,0,1547385682210000,9999,0
87120,48.8599889,2.6326772,80.074,0,0,1547385682265000,9999,0
87175,48.8599889,2.6326772,80.074,0,0,1547385682320000,9999,0
87230,48.8599889,2.6326772,80.074,0,0,1547385682375000,9999,0
87285,48.8599889,2.6326772,80.074,0,0,1547385682430000,9999,0
87340,48.8599889,2.6326772,80.074,0,0,1547385682485000,9999,0
87395,48.8599889,2.6326772,80.074,0,0,1547385682540000,9999,0
87450,48.8599889,2.6326772,80.074,0,0,1547385682595000,9999,0
87505,48.8599889,2.6326772,80.074,0,0,1547385682650000,9999,0
87560,48.8599889,2.6326772,80.074,0,0,1547385682705000,9999,0
87615,48.8599889,2.6326772,80.074,0,0,1547385682760000,9999,0
87670,48.8599889,2.6326772,80.074,0,0,1547385682815000,9999,0
87725,48.8599889,2.6326772,80.074,0,0,1547385682870000,9999,0
87780,48.8599889,2.6326772,80.074,0,0,1547385682925000,9999,0
87835,48.8599889,2.6326772,80.074,0,0,1547385682980000,9999,0
87890,48.8599889,2.6326772,80.074,0,0,1547385683035000,9999,0
87945,48.8599889,2.6326772,80.074,0,0,1547385683090000,9999,0
88000,48.8599889,2.6326772,80.074,0,0,1547385683145000,9999,0
88055,48.8599889,2.6326772,80.074,0,0,1547385683200000,9999,0
88110,48.8599889,2.6326772,80.074,0,0,1547385683255000,9999,0
88165,48.8599889,2.6326772,80.074,0,0,1547385683310000,9999,0
88220,48.8599889,2.6326772,80.074,0,0,1547385683365000,9999,0
88275,48.8599889,2.6326772,80.074,0,0,1547385683420000,9999,0
88330,48.8599889,2.6326772,80.074,0,0,1547385683475000,9999,0
88385,48.8599889,2.6326772,80.074,0,0,1547385683530000,9999,0
88440,48.8599889,2.6326772,80.074,0,0,1547385683585000,9999,0
88495,48.8599889,2.6326772,80.074,0,0,1547385683640000,9999,0
88550,48.8599889,2.6326772,80.074,0,0,1547385683695000,9999,0
88605,48.8599889,2.6326772,80.074,0,0,1547385683750000,9999,0
88660,48.8599889,2.6326772,80.074,0,0,1547385683805000,9999,0
88715,48.8599889,2.6326772,80.074,0,0,1547385683860000,9999,0
88770,48.8599889,2.6326772,80.074,0,0,1547385683915000,9999,0
88825,48.8599889,2.6326772,80.074,0,0,1547385683970000,9999,0
88880,48.8599889,2.6326772,80.074,0,0,1547385684025000,9999,0
88935,48.8599889,2.6326772,80.074,0,0,1547385684080000,9999,0
88990,48.8599889,2.6326772,80.074,0,0,1547385684135000,9999,0
89045,48.8599889,2.6326772,80.074,0,0,1547385684190000,9999,0
89100,48.8599889,2.6326772,80.074,0,0,1547385684245000,9999,0
89155,48.8599889,2.6326772,80.074,0,0,1547385684300000,9999,0
89210,48.8599889,2.6326772,80.074,0,0,1547385684355000,9999,0
89265,48.8599889,2.6326772,80.074,0,0,1547385684410000,9999,0
89320,48.8599889,2.6326772,80.074,0,0,1547385684465000,9999,0
89375,48.8599889,2.6326772,80.074,0,0,1547385684520000,9999,0
89430,48.8599889,2.6326772,80.074,0,0,1547385684575000,9999,0
89485,48.8599889,2.6326772,80.074,0,0,1547385684630000,9999,0
89540,48.8599889,2.6326772,80.074,0,0,1547385684685000,9999,0
89595,48.8599889,2.6326772,80.074,0,0,1547385684740000,9999,0
89650,48.8599889,2.6326772,80.074,0,0,1547385684795000,9999,0
89705,48.8599889,2.6326772,80.074,0,0,1547385684850000,9999,0
89760,48.8599889,2.6326772,80.074,0,0,1547385684905000,9999,0
89815,48.8599889,2.6326772,80.074,0,0,1547385684960000,9999,0
89870,48.8599889,2.6326772,80.074,0,0,1547385685015000,9999,0
89925,48.8599889,2.6326772,80.074,0,0,1547385685070000,9999,0
89980,48.8599889,2.6326772,80.074,0,0,1547385685125000,9999,0
90035,48.8599889,2.6326772,80.074,0,0,1547385685180000,9999,0
90090,48.8599889,2.6326772,80.074,0,0,1547385685235000,9999,0
90145,48.8599889,2.6326772,80.074,0,0,1547385685290000,9999,0
90200,48.8599889,2.6326772,80.074,0,0,1547385685345000,9999,0
90255,48.8599889,2.6326772,80.074,0,0,1547385685400000,9999,0
90310,48.8599889,2.6326772,80.074,0,0,1547385685455000,9999,0
90365,48.8599889,2.6326772,80.074,0,0,1547385685510000,9999,0
90420,48.8599889,2.6326772,80.074,0,0,1547385685565000,9999,0
90475,48.8599889,2.6326772,80.074,0,0,1547385685620000,9999,0
90530,48.8599889,2.6326772,80.074,0,0,1547385685675000,9999,0
90585,48.8599889,2.6326772,80.074,0,0,1547385685730000,9999,0
90640,48.8599889,2.6326772,80.074,0,0,1547385685785000,9999,0
90695,48.8599889,2.6326772,80.074,0,0,1547385685840000,9999,0
90750,48.8599889,2.6326772,80.074,0,0,1547385685895000,9999,0
90805,48.8599889,2.6326772,80.074,0,0,1547385685950000,9999,0
90860,48.8599889,2.6326772,80.074,0,0,1547385686005000,9999,0
90915,48.8599889,2.6326772,80.074,0,0,1547385686060000,9999,0
90970,48.8599889,2.6326772,80.074,0,0,1547385686115000,9999,0
91025,48.8599889,2.6326772,80.074,0,0,1547385686170000,9999,0
91080,48.8599889,2.6326772,80.074,0,0,1547385686225000,9999,0
91135,48.8599889,2.6326772,80.074,0,0,1547385686280000,9999,0
91190,48.8599889,2.6326772,80.074,0,0,1547385686335000,9999,0
91245,48.8599889,2.6326772,80.074,0,0,1547385686390000,9999,0
91300,48.8599889,2.6326772,80.074,0,0,1547385686445000,9999,0
91355,48.8599889,2.6326772,80.074,0,0,1547385686500000,9999,0
91410,48.8599889,2.6326772,80.074,0,0,1547385686555000,9999,0
91465,48.8599889,2.6326772,80.074,0,0,1547385686610000,9999,0
91520,48.8599889,2.6326772,80.074,0,0,1547385686665000,9999,0
91575,48.8599889,2.6326772,80.074,0,0,1547385686720000,9999,0
91630,48.8599889,2.6326772,80.074,0,0,1547385686775000,9999,0
91685,48.8599889,2.6326772,80.074,0,0,1547385686830000,9999,0
91740,48.8599889,2.6326772,80.074,0,0,1547385686885000,9999,0
91795,48.8599889,2.6326772,80.074,0,0,1547385686940000,9999,0
91850,48.8599889,2.6326772,80.074,0,0,1547385686995000,9999,0
91905,48.8599889,2.6326772,80.074,0,0,1547385687050000,9999,0
91960,48.8599889,2.6326772,80.074,0,0,1547385687105000,9999,0
92015,48.8599889,2.6326772,80.074,0,0,1547385687160000,9999,0
92069,48.8599889,2.6326772,80.074,0,0,1547385687214000,9999,0
92124,48.8599889,2.6326772,80.074,0,0,1547385687269000,9999,0
92179,48.8599889,2.6326772,80.074,0,0,1547385687324000,9999,0
92234,48.8599889,2.6326772,80.074,0,0,1547385687379000,9999,0
92289,48.8599889,2.6326772,80.074,0,0,1547385687434000,9999,0
92344,48.8599889,2.6326772,80.074,0,0,1547385687489000,9999,0
92399,48.8599889,2.6326772,80.074,0,0,1547385687544000,9999,0
92454,48.8599889,2.6326772,80.074,0,0,1547385687599000,9999,0
92509,48.8599889,2.6326772,80.074,0,0,1547385687654000,9999,0
92564,48.8599889,2.6326772,80.074,0,0,1547385687709000,9999,0
92620,48.8599889,2.6326772,80.074,0,0,1547385687765000,9999,0
92674,48.8599889,2.6326772,80.074,0,0,1547385687819000,9999,0
92729,48.8599889,2.6326772,80.074,0,0,1547385687874000,9999,0
92784,48.8599889,2.6326772,80.074,0,0,1547385687929000,9999,0
92840,48.8599889,2.6326772,80.074,0,0,1547385687985000,9999,0
92894,48.8599889,2.6326772,80.074,0,0,1547385688039000,9999,0
92949,48.8599889,2.6326772,80.074,0,0,1547385688094000,9999,0
93004,48.8599889,2.6326772,80.074,0,0,1547385688149000,9999,0
93060,48.8599889,2.6326772,80.074,0,0,1547385688205000,9999,0
93115,48.8599889,2.6326772,80.074,0,0,1547385688260000,9999,0
93170,48.8599889,2.6326772,80.074,0,0,1547385688315000,9999,0
93225,48.8599889,2.6326772,80.074,0,0,1547385688370000,9999,0
93280,48.8599889,2.6326772,80.074,0,0,1547385688425000,9999,0
93335,48.8599889,2.6326772,80.074,0,0,1547385688480000,9999,0
93390,48.8599889,2.6326772,80.074,0,0,1547385688535000,9999,0
93445,48.8599889,2.6326772,80.074,0,0,1547385688590000,9999,0
93500,48.8599889,2.6326772,80.074,0,0,1547385688645000,9999,0
93555,48.8599889,2.6326772,80.074,0,0,1547385688700000,9999,0
93610,48.8599889,2.6326772,80.074,0,0,1547385688755000,9999,0
93665,48.8599889,2.6326772,80.074,0,0,1547385688810000,9999,0
93720,48.8599889,2.6326772,80.074,0,0,1547385688865000,9999,0
93775,48.8599889,2.6326772,80.074,0,0,1547385688920000,9999,0
93830,48.8599889,2.6326772,80.074,0,0,1547385688975000,9999,0
93885,48.8599889,2.6326772,80.074,0,0,1547385689030000,9999,0
93940,48.8599889,2.6326772,80.074,0,0,1547385689085000,9999,0
93995,48.8599889,2.6326772,80.074,0,0,1547385689140000,9999,0
94050,48.8599889,2.6326772,80.074,0,0,1547385689195000,9999,0
94105,48.8599889,2.6326772,80.074,0,0,1547385689250000,9999,0
94160,48.8599889,2.6326772,80.074,0,0,1547385689305000,9999,0
94215,48.8599889,2.6326772,80.074,0,0,1547385689360000,9999,0
94270,48.8599889,2.6326772,80.074,0,0,1547385689415000,9999,0
94325,48.8599889,2.6326772,80.074,0,0,1547385689470000,9999,0
94380,48.8599889,2.6326772,80.074,0,0,1547385689525000,9999,0
94435,48.8599889,2.6326772,80.074,0,0,1547385689580000,9999,0
94490,48.8599889,2.6326772,80.074,0,0,1547385689635000,9999,0
94545,48.8599889,2.6326772,80.074,0,0,1547385689690000,9999,0
94600,48.8599889,2.6326772,80.074,0,0,1547385689745000,9999,0
94655,48.8599889,2.6326772,80.074,0,0,1547385689800000,9999,0
94710,48.8599889,2.6326772,80.074,0,0,1547385689855000,9999,0
94765,48.8599889,2.6326772,80.074,0,0,1547385689910000,9999,0
94820,48.8599889,2.6326772,80.074,0,0,1547385689965000,9999,0
94875,48.8599889,2.6326772,80.074,0,0,1547385690020000,9999,0
94930,48.8599889,2.6326772,80.074,0,0,1547385690075000,9999,0
94985,48.8599889,2.6326772,80.074,0,0,1547385690130000,9999,0
95040,48.8599889,2.6326772,80.074,0,0,1547385690185000,9999,0
95095,48.8599889,2.6326772,80.074,0,0,1547385690240000,9999,0
95150,48.8599889,2.6326772,80.074,0,0,1547385690295000,9999,0
95205,48.8599889,2.6326772,80.074,0,0,1547385690350000,9999,0
95260,48.8599889,2.6326772,80.074,0,0,1547385690405000,9999,0
95315,48.8599889,2.6326772,80.074,0,0,1547385690460000,9999,0
